profile_id,mean_baseline_score,mean_post_score,mean_signed_delta_score,mean_abs_delta_score,mean_baseline_abs_score,mean_exposure_quality_score,mean_attack_realism_score,mean_attack_coherence_score,mean_post_plausibility_score,mean_post_consistency_score,mean_network_exposure_score,mean_network_exposure_delta_score,mean_network_exposure_abs_delta_score,mean_network_exposure_confidence,mean_network_exposure_peer_mean,mean_network_exposure_peer_exposure_weighted_mean,mean_post_attack_network_score,mean_post_attack_network_delta_from_baseline,mean_post_attack_network_abs_delta_from_baseline,mean_post_attack_network_increment_from_private_post,mean_post_attack_network_abs_increment_from_private_post,mean_post_attack_network_adversarial_effectivity,mean_post_attack_network_increment_adversarial_effectivity,mean_post_attack_network_confidence,mean_post_attack_network_peer_post_mean,mean_post_attack_network_peer_delta_mean,mean_post_attack_network_peer_exposure_weighted_post_mean,mean_post_attack_network_peer_exposure_weighted_delta_mean,mean_network_exposure_full_incoming_peer_count,mean_network_exposure_scored_peer_count,mean_network_exposure_exemplar_count,mean_network_exposure_full_incoming_exposure_weight,mean_network_exposure_scored_exposure_weight,mean_network_exposure_peer_sd,mean_post_attack_network_full_incoming_peer_count,mean_post_attack_network_scored_same_condition_peer_count,mean_post_attack_network_exemplar_count,mean_post_attack_network_full_incoming_exposure_weight,mean_post_attack_network_scored_exposure_weight,mean_ae_private,mean_bn_increment,mean_pn_increment,mean_ae_total_network,mean_pn_increment_effectivity,mean_peer_private_attack_activation,n_attacked_opinion_leaves,mean_adversarial_effectivity,profile_cat__profile_cat_sex_Female,profile_cat__profile_cat_sex_Male,profile_cat__profile_cat_sex_Other,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_chronological_age,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index
profile_0596,-148.28571428571428,-154.9142857142857,-6.628571428571429,26.457142857142856,324.85714285714283,0.44,,,0.935142857142857,0.95,-162.14285714285714,-13.857142857142858,179.85714285714286,0.7114285714285714,-69.81632857142857,-75.01875714285714,-159.65714285714284,-11.371428571428572,40.285714285714285,-4.742857142857143,13.82857142857143,40.285714285714285,13.82857142857143,0.6385714285714286,-47.36895714285714,-4.976391428571429,-48.58918857142857,-4.982017142857143,21.0,21.0,8.0,4.4181,4.4181,205.33845714285712,28.62857142857143,28.62857142857143,7.885714285714286,12.839374285714285,12.839374285714285,26.457142857142856,-13.857142857142858,-4.742857142857143,40.285714285714285,13.82857142857143,29.750714285714288,35,26.457142857142856,1.0,0.0,0.0,39.786,36.96,41.526,42.813,55.393,37.481,36.726,39.763,47.004,38.574,62.097,47.053,39.023,55.854,8.388,4.344,21.47,21.684,14.569,21.237,10.291,68.279,62.12,55.846,64.28,60.428,76.142,35.904,14.693,12.074,16.611,18.842,16.811,17.579,26.44,28.0,0.5761,0.4239
profile_0608,-135.65714285714284,-140.17142857142858,-4.514285714285714,27.37142857142857,301.0285714285714,0.44,,,0.9168571428571427,0.9328571428571428,-128.71428571428572,6.942857142857143,179.5142857142857,0.7228571428571429,-38.949214285714284,-54.75084285714286,-142.5142857142857,-6.857142857142857,40.285714285714285,-2.342857142857143,13.6,40.285714285714285,12.914285714285715,0.662,-62.08858,-5.848174285714286,-65.23803714285714,-5.858645714285714,45.0,45.0,8.0,8.7982,8.7982,223.0931857142857,24.8,24.8,7.914285714285715,7.981811428571429,7.981811428571429,27.37142857142857,6.942857142857143,-2.342857142857143,40.285714285714285,12.914285714285715,30.303731428571428,35,27.37142857142857,0.0,0.0,1.0,0.0,1.234,4.631,0.0,16.446,10.108,0.0,24.177,15.981,8.427,26.426,22.18,26.726,31.345,84.502,85.363,83.604,82.564,80.679,72.003,76.037,23.656,19.043,28.869,20.396,19.954,26.401,1.358,56.3,54.65,53.126,58.301,43.211,54.179,59.487,20.0,0.4323,0.5677
profile_0610,75.08571428571429,72.11428571428571,-2.9714285714285715,28.571428571428573,265.77142857142854,0.44,,,0.9151428571428571,0.9359999999999999,79.14285714285714,4.057142857142857,145.77142857142857,0.7042857142857143,-54.328314285714285,-54.448071428571424,65.65714285714286,-9.428571428571429,45.48571428571429,-6.457142857142857,16.914285714285715,45.48571428571429,16.914285714285715,0.6491428571428571,-45.91319142857142,-6.496474285714285,-52.647651428571436,-6.757834285714285,57.0,57.0,8.0,31.609399999999997,31.609399999999997,221.9913714285714,27.6,27.6,7.857142857142857,11.743060000000002,11.743054285714287,28.571428571428573,4.057142857142857,-6.457142857142857,45.48571428571429,16.914285714285715,30.050582857142853,35,28.571428571428573,0.0,0.0,1.0,69.38,62.291,65.376,79.862,62.104,49.346,69.275,63.77,61.11,74.04,64.886,68.478,72.814,74.25,71.022,64.889,42.991,43.419,57.805,78.117,46.394,57.559,61.213,51.812,65.135,56.531,58.077,45.388,72.321,73.904,57.914,75.673,64.309,68.368,66.089,45.0,0.4626,0.5374
profile_0613,50.4,46.65714285714286,-3.742857142857143,31.057142857142857,368.62857142857143,0.44,,,0.9102857142857143,0.9231428571428572,20.428571428571427,-29.97142857142857,171.74285714285713,0.72,-45.73377142857142,-65.14037142857143,46.4,-4.0,45.48571428571429,-0.2571428571428571,14.428571428571429,45.48571428571429,14.428571428571429,0.674,-68.75791428571429,-5.067457142857142,-63.676585714285714,-5.184617142857142,22.0,22.0,8.0,4.7414,4.7414,211.93905714285714,25.17142857142857,25.17142857142857,7.885714285714286,9.305122857142857,9.305122857142857,31.057142857142857,-29.97142857142857,-0.2571428571428571,45.48571428571429,14.428571428571429,29.486502857142852,35,31.057142857142857,0.0,1.0,0.0,89.636,100.0,91.522,88.066,85.153,100.0,86.276,91.338,67.696,75.597,92.026,79.932,78.721,74.216,53.504,52.959,57.051,57.659,49.364,47.587,27.425,49.505,50.963,60.88,75.601,61.537,72.718,59.554,11.426,39.853,30.282,21.193,20.031,28.363,47.394,29.0,0.4974,0.5026
profile_0618,21.485714285714284,15.114285714285714,-6.371428571428571,25.8,364.45714285714286,0.44,,,0.9225714285714286,0.9394285714285715,14.857142857142858,-6.628571428571429,269.25714285714287,0.7271428571428571,-34.34692857142857,-51.125457142857144,11.2,-10.285714285714286,37.77142857142857,-3.914285714285714,11.971428571428572,37.77142857142857,11.971428571428572,0.65,-58.030634285714285,-4.969517142857143,-61.386788571428575,-5.436917142857142,28.0,28.0,8.0,5.6683,5.6683,225.84042857142856,24.8,24.8,7.685714285714286,8.36732857142857,8.36732857142857,25.8,-6.628571428571429,-3.914285714285714,37.77142857142857,11.971428571428572,29.623534285714282,35,25.8,1.0,0.0,0.0,35.841,26.69,27.843,12.914,25.812,25.111,40.689,71.942,85.944,84.505,95.858,81.975,77.56,76.043,76.124,71.608,87.237,84.604,78.186,81.783,67.758,24.19,39.025,13.324,47.062,33.634,42.211,35.99,24.555,0.0,19.771,6.522,0.0,9.783,7.851,48.0,0.3999,0.6001
profile_0633,-33.48571428571429,-40.8,-7.314285714285714,31.085714285714285,355.14285714285717,0.44,,,0.8974285714285715,0.9268571428571428,-51.714285714285715,-18.228571428571428,222.0,0.7214285714285714,-55.22,-61.07157142857143,-44.0,-10.514285714285714,44.17142857142857,-3.2,13.085714285714285,44.17142857142857,13.085714285714285,0.6525714285714286,-58.39740571428571,-5.5463828571428575,-51.617020000000004,-5.494488571428572,50.0,50.0,8.0,30.414399999999997,30.414399999999997,226.27599999999998,25.914285714285715,25.914285714285715,7.8,8.621262857142856,8.621262857142856,31.085714285714285,-18.228571428571428,-3.2,44.17142857142857,13.085714285714285,28.589985714285714,35,31.085714285714285,1.0,0.0,0.0,59.136,50.854,54.387,46.194,45.848,59.613,64.678,98.408,100.0,100.0,95.819,97.963,93.554,100.0,53.943,38.542,70.09,58.515,56.716,50.809,68.4,69.848,82.127,69.257,70.588,71.633,62.259,75.717,5.501,5.163,3.621,6.795,20.559,10.296,20.137,38.0,0.5162,0.4838
profile_0641,-254.8,-260.34285714285716,-5.542857142857143,32.857142857142854,460.2857142857143,0.44,,,0.89,0.92,-250.85714285714286,3.942857142857143,210.22857142857143,0.73,-64.08571428571429,-89.92762857142857,-264.6857142857143,-9.885714285714286,47.371428571428574,-4.3428571428571425,14.514285714285714,47.371428571428574,14.514285714285714,0.6568571428571429,-41.00412571428572,-4.810862857142857,-40.69484857142857,-4.430314285714286,5.0,5.0,5.0,0.9127,0.9127,115.64661428571429,25.914285714285715,25.914285714285715,7.914285714285715,10.619234285714287,10.619234285714287,32.857142857142854,3.942857142857143,-4.3428571428571425,47.371428571428574,14.514285714285714,28.000748571428574,35,32.857142857142854,0.0,0.0,1.0,7.765,13.993,5.327,1.488,5.22,3.498,0.0,38.694,49.448,32.718,39.863,39.538,43.942,32.565,51.078,61.751,64.78,53.021,55.897,50.571,54.18,84.817,97.517,86.985,85.219,92.163,100.0,98.438,35.715,50.075,42.677,62.738,62.251,51.61,56.206,47.0,0.6856,0.3144
profile_0645,-48.4,-55.0,-6.6,29.057142857142857,360.51428571428573,0.44,,,0.9185714285714285,0.9365714285714286,-76.57142857142857,-28.17142857142857,199.71428571428572,0.73,-48.84571428571429,-41.092871428571435,-56.2,-7.8,41.51428571428571,-1.2,13.371428571428572,41.51428571428571,12.457142857142857,0.6642857142857143,-62.9682057142857,-6.8483342857142855,-64.97058285714286,-6.699882857142858,50.0,50.0,8.0,26.8193,26.8193,221.9100857142857,25.82857142857143,25.82857142857143,7.857142857142857,10.083502857142857,10.083497142857142,29.057142857142857,-28.17142857142857,-1.2,41.51428571428571,12.457142857142857,29.45812857142857,35,29.057142857142857,0.0,1.0,0.0,88.181,75.14,80.135,79.346,86.14,65.696,86.306,91.781,83.706,72.289,65.784,81.874,94.402,83.283,20.094,13.934,23.547,24.911,22.734,31.702,22.213,73.325,100.0,77.725,80.273,84.724,100.0,77.024,0.0,0.0,12.619,16.261,0.0,4.813,0.0,24.0,0.6095,0.3905
profile_0649,-127.65714285714286,-131.82857142857142,-4.171428571428572,27.65714285714286,346.9142857142857,0.44,,,0.9237142857142857,0.9391428571428571,-112.42857142857143,15.228571428571428,207.74285714285713,0.7071428571428572,-33.61225714285714,-73.77664285714286,-134.65714285714284,-7.0,41.4,-2.8285714285714287,14.028571428571428,41.4,13.742857142857142,0.6508571428571429,-63.26092,-5.60154857142857,-69.11480571428571,-6.225851428571429,14.0,14.0,8.0,4.5129,4.5129,212.75188571428572,25.742857142857144,25.742857142857144,7.685714285714286,8.496485714285715,8.496485714285715,27.65714285714286,15.228571428571428,-2.8285714285714287,41.4,13.742857142857142,30.642817142857147,35,27.65714285714286,0.0,0.0,1.0,90.333,75.356,78.992,80.52,82.729,77.706,67.308,40.373,45.229,55.047,62.986,53.19,53.933,61.575,56.496,50.254,34.457,44.375,49.254,60.348,49.594,54.069,76.422,51.38,56.157,62.092,59.297,75.228,18.037,0.514,0.762,16.478,14.698,10.749,14.007,56.0,0.5761,0.4239
profile_0657,8.371428571428572,9.942857142857143,1.5714285714285714,28.314285714285713,246.71428571428572,0.44,,,0.9085714285714286,0.937142857142857,-26.714285714285715,-35.08571428571429,129.88571428571427,0.7128571428571429,-87.23214285714286,-53.143385714285714,5.114285714285714,-3.257142857142857,44.05714285714286,-4.828571428571428,15.742857142857142,44.05714285714286,15.742857142857142,0.6497142857142858,-45.06077714285715,-5.985485714285715,-50.26922285714286,-6.155951428571429,8.0,8.0,8.0,0.825,0.8249,206.13428571428574,28.6,28.6,7.942857142857143,11.224002857142857,11.224,28.314285714285713,-35.08571428571429,-4.828571428571428,44.05714285714286,15.742857142857142,28.691265714285713,35,28.314285714285713,0.0,0.0,1.0,47.608,63.61,63.995,67.229,62.888,72.588,70.045,11.703,0.0,6.377,11.342,13.605,24.435,27.774,59.454,54.92,63.434,59.016,58.571,53.414,61.189,48.9,34.398,38.421,41.215,39.273,42.389,30.318,76.884,61.469,73.426,67.213,66.383,68.766,67.222,45.0,0.5139,0.4861
profile_0663,-46.94285714285714,-47.2,-0.2571428571428571,30.314285714285713,383.85714285714283,0.44,,,0.9085714285714285,0.9285714285714286,-52.285714285714285,-5.3428571428571425,153.34285714285716,0.7271428571428571,-11.351657142857146,-16.280014285714287,-49.714285714285715,-2.7714285714285714,45.51428571428571,-2.5142857142857142,15.2,45.51428571428571,15.2,0.6591428571428571,-65.24643999999999,-6.404688571428572,-66.2563942857143,-6.1712428571428575,13.0,13.0,8.0,1.8409,1.8409,214.10445714285714,24.2,24.2,7.914285714285715,9.127794285714286,9.127785714285713,30.314285714285713,-5.3428571428571425,-2.5142857142857142,45.51428571428571,15.2,28.52826,35,30.314285714285713,0.0,1.0,0.0,16.569,11.813,13.503,15.065,21.135,10.156,6.283,63.074,67.752,69.818,61.423,68.333,75.129,72.805,43.536,54.917,37.689,49.87,44.831,46.546,36.426,49.198,48.631,33.91,32.221,39.74,52.214,22.268,78.666,77.242,63.685,70.862,62.067,69.492,64.43,18.0,0.3946,0.6054
profile_0669,-195.0,-198.4,-3.4,26.257142857142856,375.8,0.44,,,0.9134285714285714,0.9322857142857144,-184.42857142857142,10.571428571428571,235.6,0.6985714285714285,-33.90261428571428,-38.1626,-200.65714285714284,-5.6571428571428575,38.857142857142854,-2.257142857142857,13.228571428571428,38.857142857142854,12.6,0.662,-50.61427714285714,-6.006502857142857,-54.35776857142857,-6.331074285714286,22.0,22.0,8.0,3.3533,3.3533,212.72634285714287,28.37142857142857,28.37142857142857,7.542857142857143,12.305128571428572,12.305125714285714,26.257142857142856,10.571428571428571,-2.257142857142857,38.857142857142854,12.6,30.287697142857144,35,26.257142857142856,1.0,0.0,0.0,21.834,27.754,31.784,34.653,52.751,29.99,23.72,13.377,0.0,23.737,20.879,13.043,19.234,1.032,88.374,82.482,98.911,87.502,90.39,91.402,93.669,16.558,9.424,20.432,22.589,19.324,26.747,20.193,25.796,14.086,2.408,10.868,19.649,12.135,0.0,54.0,0.492,0.508
profile_0673,-95.02857142857142,-100.45714285714286,-5.428571428571429,29.142857142857142,321.48571428571427,0.44,,,0.9108571428571428,0.9314285714285715,-81.71428571428571,13.314285714285715,162.85714285714286,0.7114285714285714,-72.35714285714286,-46.04330000000001,-105.74285714285715,-10.714285714285714,45.68571428571428,-5.285714285714286,16.542857142857144,45.68571428571428,16.542857142857144,0.6485714285714286,-59.225897142857136,-5.669968571428573,-64.80924285714286,-6.14632,6.0,6.0,6.0,1.2025,1.2025,160.69327142857142,25.542857142857144,25.542857142857144,7.828571428571428,10.084305714285714,10.084305714285714,29.142857142857142,13.314285714285715,-5.285714285714286,45.68571428571428,16.542857142857144,30.30597142857143,35,29.142857142857142,1.0,0.0,0.0,42.734,37.815,37.2,32.969,36.117,36.456,37.111,87.572,83.731,88.773,87.885,85.049,85.972,76.364,100.0,71.411,76.694,94.38,86.535,81.432,95.296,78.546,72.042,62.436,75.316,72.68,74.526,73.213,40.788,23.574,15.012,34.665,25.574,29.989,40.322,36.0,0.5291,0.4709
profile_0688,-25.571428571428573,-30.37142857142857,-4.8,27.085714285714285,269.1142857142857,0.44,,,0.9045714285714286,0.9271428571428573,-48.285714285714285,-22.714285714285715,121.05714285714286,0.7087142857142857,28.571428571428573,34.09542857142856,-33.02857142857143,-7.457142857142857,42.94285714285714,-2.657142857142857,15.857142857142858,42.94285714285714,15.857142857142858,0.6442857142857144,-51.07626857142857,-5.950468571428572,-44.233111428571426,-5.729642857142858,8.0,8.0,8.0,0.9382999999999999,0.9382999999999999,185.77851428571427,22.37142857142857,22.37142857142857,7.771428571428571,8.671702857142856,8.6717,27.085714285714285,-22.714285714285715,-2.657142857142857,42.94285714285714,15.857142857142858,30.254591428571427,35,27.085714285714285,1.0,0.0,0.0,67.713,59.054,67.585,57.877,77.995,65.781,77.09,54.078,21.313,46.983,23.264,38.872,56.077,31.519,17.819,26.046,13.721,27.051,22.97,19.462,33.723,56.055,55.567,59.281,54.629,54.721,64.038,38.753,58.121,44.905,45.047,42.625,53.021,48.897,49.662,24.0,0.54,0.46
profile_0694,150.25714285714287,151.22857142857143,0.9714285714285714,30.285714285714285,286.65714285714284,0.44,,,0.8922857142857143,0.9091428571428571,113.14285714285714,-37.114285714285714,146.37142857142857,0.7071428571428572,-69.76530000000001,-53.46507142857143,148.94285714285715,-1.3142857142857143,46.4,-2.2857142857142856,16.114285714285714,46.4,16.114285714285714,0.6442857142857144,-46.91645428571429,-4.886411428571429,-51.45053142857142,-4.899437142857143,28.0,28.0,8.0,7.643,7.643,208.32784285714285,22.314285714285713,22.314285714285713,7.8,7.597302857142857,7.597300000000001,30.285714285714285,-37.114285714285714,-2.2857142857142856,46.4,16.114285714285714,29.135482857142858,35,30.285714285714285,0.0,1.0,0.0,51.98,44.062,53.603,46.634,80.698,44.382,53.863,65.439,48.786,62.92,74.344,58.874,54.935,46.819,79.479,71.076,84.38,96.218,79.705,76.039,71.037,30.91,41.653,34.687,27.839,35.082,35.865,39.537,63.916,50.84,61.771,53.969,66.104,59.715,61.693,39.0,0.4066,0.5934
profile_0711,-36.82857142857143,-43.285714285714285,-6.457142857142857,29.37142857142857,486.8285714285714,0.44,,,0.9179999999999998,0.9365714285714286,-53.57142857142857,-16.742857142857144,171.31428571428572,0.7442857142857143,-45.406,-37.53598571428571,-48.94285714285714,-12.114285714285714,47.2,-5.6571428571428575,17.82857142857143,47.2,17.82857142857143,0.6597142857142857,-48.85306571428572,-6.182268571428572,-51.58982,-6.392131428571429,19.0,19.0,8.0,4.418,4.418,225.7637142857143,24.914285714285715,24.914285714285715,7.885714285714286,8.229494285714287,8.229494285714287,29.37142857142857,-16.742857142857144,-5.6571428571428575,47.2,17.82857142857143,30.283537142857142,35,29.37142857142857,0.0,1.0,0.0,12.915,14.7,25.186,15.288,37.917,24.886,45.407,72.304,79.108,69.134,70.824,70.199,71.559,58.268,22.253,31.967,45.19,37.562,33.5,34.375,29.655,89.123,83.177,94.36,87.213,85.677,78.069,82.124,14.499,22.525,24.941,25.801,44.196,28.93,41.621,56.0,0.6148,0.3852
profile_0716,11.8,8.914285714285715,-2.8857142857142857,26.82857142857143,292.8285714285714,0.44,,,0.9174285714285714,0.9348571428571428,2.5714285714285716,-9.228571428571428,178.31428571428572,0.7,-44.266671428571435,-67.33632857142858,4.857142857142857,-6.942857142857143,44.25714285714286,-4.057142857142857,17.428571428571427,44.25714285714286,17.428571428571427,0.6357142857142857,-57.69115428571428,-4.936751428571429,-59.96485714285714,-4.842905714285714,15.0,15.0,8.0,3.4021,3.4021,213.9402142857143,27.8,27.8,7.628571428571429,10.526660000000001,10.526660000000001,26.82857142857143,-9.228571428571428,-4.057142857142857,44.25714285714286,17.428571428571427,28.269282857142855,35,26.82857142857143,1.0,0.0,0.0,55.171,73.102,66.539,63.321,74.541,75.754,57.347,31.248,24.637,27.581,42.514,30.366,28.602,27.615,85.308,62.237,57.44,70.855,74.098,84.123,84.627,0.0,0.0,0.0,7.305,2.517,7.796,0.0,27.9,20.899,41.507,45.548,36.878,31.74,17.709,47.0,0.367,0.633
profile_0717,-110.65714285714286,-114.88571428571429,-4.228571428571429,29.37142857142857,312.8857142857143,0.44,,,0.9171428571428571,0.9354285714285715,-101.57142857142857,9.085714285714285,234.8,0.6928571428571428,-29.365085714285726,-42.778957142857145,-119.42857142857143,-8.771428571428572,45.4,-4.542857142857143,16.02857142857143,45.4,16.02857142857143,0.652,-44.57370571428572,-5.826542857142856,-47.270762857142856,-6.165900000000001,18.0,18.0,8.0,4.1929,4.1929,226.99585714285712,25.057142857142857,25.057142857142857,7.371428571428571,10.157457142857142,10.157454285714286,29.37142857142857,9.085714285714285,-4.542857142857143,45.4,16.02857142857143,31.113225714285715,35,29.37142857142857,0.0,1.0,0.0,33.318,49.214,48.282,50.005,41.678,56.062,59.416,21.605,0.793,0.0,3.068,7.105,9.601,7.564,24.739,18.696,35.719,29.999,35.543,46.271,57.836,44.307,63.786,59.196,55.285,56.77,62.736,55.311,10.024,48.272,28.813,22.005,10.641,23.247,19.725,42.0,0.6437,0.3563
profile_0718,132.25714285714287,129.17142857142858,-3.085714285714286,27.085714285714285,449.74285714285713,0.44,,,0.9088571428571428,0.9317142857142857,95.71428571428571,-36.542857142857144,217.0,0.7157142857142857,-25.408171428571432,-35.94902857142857,127.42857142857143,-4.828571428571428,40.77142857142857,-1.7428571428571429,13.685714285714285,40.77142857142857,13.685714285714285,0.6645714285714286,-44.867665714285714,-5.534711428571429,-40.98777428571429,-5.885088571428572,21.0,21.0,8.0,4.6429,4.6429,207.78247142857143,25.257142857142856,25.257142857142856,7.857142857142857,9.833985714285715,9.833985714285715,27.085714285714285,-36.542857142857144,-1.7428571428571429,40.77142857142857,13.685714285714285,30.234808571428573,35,27.085714285714285,0.0,1.0,0.0,37.174,38.128,31.314,31.557,26.668,22.12,32.234,78.886,81.345,77.741,85.229,84.473,95.414,88.225,62.684,47.097,73.255,51.926,61.224,59.23,73.151,43.215,18.97,35.815,33.552,34.234,39.564,34.287,47.5,44.022,73.595,52.133,47.781,54.843,64.028,60.0,0.3518,0.6482
profile_0726,214.97142857142856,217.05714285714285,2.085714285714286,29.285714285714285,355.0285714285714,0.44,,,0.9237142857142857,0.9385714285714286,166.28571428571428,-48.68571428571428,191.25714285714287,0.7185714285714285,-43.45862857142856,-42.30814285714286,215.14285714285714,0.17142857142857143,43.94285714285714,-1.9142857142857144,14.657142857142857,43.94285714285714,14.657142857142857,0.6582857142857143,-60.569748571428576,-6.266662857142857,-67.73263142857142,-6.438280000000001,19.0,19.0,8.0,4.7484,4.7484,218.83574285714286,23.742857142857144,23.742857142857144,7.771428571428571,9.298368571428572,9.298368571428572,29.285714285714285,-48.68571428571428,-1.9142857142857144,43.94285714285714,14.657142857142857,29.581319999999998,35,29.285714285714285,0.0,1.0,0.0,67.956,62.954,62.785,68.092,56.299,59.125,62.281,94.101,71.095,77.28,96.925,85.995,81.436,95.135,43.27,49.307,36.541,37.323,43.315,43.422,50.03,29.712,17.101,26.276,17.978,20.901,21.042,13.297,82.083,76.656,81.449,81.566,69.211,78.732,81.431,54.0,0.2712,0.7288
profile_0745,-4.742857142857143,-8.6,-3.857142857142857,24.542857142857144,369.42857142857144,0.44,,,0.9325714285714286,0.9431428571428571,-40.0,-35.25714285714286,190.17142857142858,0.7328571428571428,-38.69522857142857,-16.34308571428572,-12.314285714285715,-7.571428571428571,37.97142857142857,-3.7142857142857144,13.428571428571429,37.97142857142857,13.428571428571429,0.6525714285714286,-53.89892,-6.6117228571428575,-67.42586857142858,-6.33182,15.0,15.0,8.0,3.95,3.95,209.11824285714286,22.97142857142857,22.97142857142857,7.942857142857143,7.639222857142856,7.63922,24.542857142857144,-35.25714285714286,-3.7142857142857144,37.97142857142857,13.428571428571429,29.70263142857143,35,24.542857142857144,0.0,1.0,0.0,77.408,67.733,75.493,80.554,82.844,70.685,73.737,8.724,9.967,12.021,18.4,13.562,0.0,32.261,10.684,24.869,16.299,35.148,19.054,10.784,16.542,31.64,47.254,46.667,42.51,42.688,55.76,32.296,12.325,0.0,12.687,19.53,0.0,7.424,0.0,76.0,0.589,0.411
profile_0747,-103.28571428571429,-109.25714285714285,-5.9714285714285715,29.114285714285714,327.57142857142856,0.44,,,0.9168571428571427,0.933142857142857,-106.28571428571429,-3.0,191.28571428571428,0.7271428571428571,-46.923814285714286,-30.54775714285714,-118.31428571428572,-15.028571428571428,51.08571428571429,-9.057142857142857,21.97142857142857,51.08571428571429,21.97142857142857,0.6614285714285714,-26.731151428571426,-3.9886742857142856,-24.28731142857142,-3.5216371428571427,30.0,30.0,8.0,5.1089,5.1089,219.65589999999997,21.428571428571427,21.428571428571427,7.514285714285714,7.2600371428571435,7.2600371428571435,29.114285714285714,-3.0,-9.057142857142857,51.08571428571429,21.97142857142857,29.108682857142856,35,29.114285714285714,0.0,1.0,0.0,82.856,85.937,80.11,81.446,72.551,80.688,77.184,31.452,35.7,39.563,15.055,31.4,38.946,27.682,45.06,65.886,44.018,52.829,46.312,36.715,33.364,75.231,58.439,57.834,79.859,70.083,69.313,79.821,82.352,77.716,80.645,73.58,72.03,80.29,95.419,36.0,0.5865,0.4135
profile_0749,-241.4,-245.74285714285713,-4.3428571428571425,29.485714285714284,368.0857142857143,0.44,,,0.9042857142857142,0.9299999999999999,-211.85714285714286,29.542857142857144,226.28571428571428,0.6985714285714285,-28.591842857142865,-35.25114285714286,-249.97142857142856,-8.571428571428571,43.371428571428574,-4.228571428571429,14.571428571428571,43.371428571428574,13.885714285714286,0.648,-81.58462857142857,-6.1173,-78.1489057142857,-5.667874285714285,28.0,28.0,8.0,8.1374,8.1374,210.38091428571428,20.228571428571428,20.228571428571428,7.6571428571428575,7.416437142857144,7.416437142857144,29.485714285714284,29.542857142857144,-4.228571428571429,43.371428571428574,13.885714285714286,30.303285714285714,35,29.485714285714284,1.0,0.0,0.0,23.582,28.364,22.767,17.141,20.197,35.877,11.439,13.327,12.231,4.026,22.604,9.359,1.275,2.693,62.282,49.752,46.546,41.87,47.346,34.282,49.343,50.795,48.265,45.035,36.456,43.502,34.282,46.18,34.827,19.49,30.249,37.165,35.007,29.231,18.649,40.0,0.5797,0.4203
profile_0753,-132.45714285714286,-144.25714285714287,-11.8,38.371428571428574,328.34285714285716,0.44,,,0.908,0.9354285714285715,-138.14285714285714,-5.685714285714286,120.6,0.7028571428571428,-101.80357142857143,-88.5322,-149.0,-16.542857142857144,52.714285714285715,-4.742857142857143,14.342857142857143,52.714285714285715,14.342857142857143,0.6548571428571429,-44.84714285714286,-4.947811428571428,-54.45475428571429,-4.95658,8.0,8.0,8.0,1.5667,1.5667,193.30154285714286,26.142857142857142,26.142857142857142,7.914285714285715,9.892128571428572,9.892125714285715,38.371428571428574,-5.685714285714286,-4.742857142857143,52.714285714285715,14.342857142857143,29.080694285714287,35,38.371428571428574,0.0,1.0,0.0,23.018,27.917,30.777,32.446,25.381,41.473,34.427,43.585,26.053,42.584,34.129,35.509,34.703,31.997,0.0,0.234,0.0,17.411,4.197,0.0,7.535,68.345,74.663,94.662,58.562,73.711,76.509,69.523,62.158,71.03,79.479,75.953,88.189,75.159,74.143,25.0,0.5971,0.4029
