position_id,community_id,display_role,display_role_label,dominant_structural_role,observed_status,prompt_ready,in_largest_component,has_prompt_peer_capacity
340173,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
340224,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
340351,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
340640,1,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
340692,5,bridge,bridge,broker_bridge,prompt_ready,True,True,True
340724,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
340776,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
340797,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
340804,0,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
340887,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
341037,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
341092,2,context_position,context position,exposed_receiver,prompt_ready,True,True,True
341106,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
341109,2,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
341133,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
341289,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
341339,1,high_visibility_sender,high visibility sender,exposed_receiver,prompt_ready,True,True,True
341388,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
341415,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
341476,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
341519,4,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
341624,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
341663,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
341699,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
341768,1,context_position,context position,exposed_receiver,prompt_ready,True,True,True
341789,0,context_position,context position,cluster_core,prompt_ready,True,True,True
341918,0,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
341920,3,bridge,bridge,cluster_core,prompt_ready,True,True,True
341949,1,bridge,bridge,cluster_core,prompt_ready,True,True,True
341966,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
341996,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
342037,2,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
342121,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
342202,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
342263,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
342264,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
342296,4,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
342309,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
342361,0,peripheral,peripheral,visible_sender,prompt_ready,True,True,True
342381,0,high_exposure_receiver,high exposure receiver,peripheral_receiver,prompt_ready,True,True,True
342443,3,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
342445,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
342513,1,context_position,context position,cluster_core,prompt_ready,True,True,True
342525,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
342552,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
342560,1,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
342567,2,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
342582,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
342583,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
342629,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
342673,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
342693,0,bridge,bridge,broker_bridge,observed_not_prompt_ready,False,True,False
342778,1,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
342839,3,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
342883,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
342888,0,context_position,context position,cluster_core,prompt_ready,True,True,True
342957,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
343075,2,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
343110,0,context_position,context position,cluster_core,prompt_ready,True,True,True
343150,1,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
343164,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
343265,4,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
343274,1,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
343298,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
343361,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
343514,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
343515,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
343594,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
343602,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
343739,3,bridge,bridge,broker_bridge,observed_not_prompt_ready,False,True,False
343741,2,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
343748,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
343890,4,bridge,bridge,broker_bridge,observed_not_prompt_ready,False,True,False
343916,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
343948,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
343954,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
344086,1,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
344101,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
344125,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
344146,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
344296,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
344308,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
344312,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
344395,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
344414,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
344539,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
344547,3,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
344566,0,context_position,context position,cluster_core,prompt_ready,True,True,True
344632,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
344698,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
344702,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
344750,125,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
344845,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
344947,2,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
344967,6,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
344987,0,context_position,context position,peripheral_receiver,prompt_ready,True,True,True
345046,4,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
345077,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
345110,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
345159,3,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
345191,2,context_position,context position,cluster_core,prompt_ready,True,True,True
345202,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
345228,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
345249,2,bridge,bridge,peripheral_receiver,observed_not_prompt_ready,False,True,False
345319,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
345368,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
345371,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
345402,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
345444,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
345467,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
345558,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
345622,2,bridge,bridge,broker_bridge,observed_not_prompt_ready,False,True,False
345798,1,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
345820,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
345822,0,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
345831,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
346004,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
346055,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
346079,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
346145,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
346240,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
346242,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
346289,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
346294,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
346307,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
346315,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
346327,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
346378,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
346384,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
346402,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
346403,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
346437,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
346452,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
346474,0,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
346500,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
346661,1,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
346701,1,context_position,context position,exposed_receiver,prompt_ready,True,True,True
346722,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
346756,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
346759,0,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
346783,0,high_exposure_receiver,high exposure receiver,peripheral_receiver,prompt_ready,True,True,True
346830,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
346863,1,context_position,context position,exposed_receiver,prompt_ready,True,True,True
346916,0,context_position,context position,cluster_core,prompt_ready,True,True,True
347078,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
347262,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
347300,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
347360,5,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
347483,3,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
347570,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
347582,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
347599,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
347606,0,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
347625,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
347680,5,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
347727,3,context_position,context position,exposed_receiver,prompt_ready,True,True,True
347779,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
347879,0,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
348065,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
348071,1,context_position,context position,broker_bridge,prompt_ready,True,True,True
348243,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
348245,2,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
348291,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
348358,0,context_position,context position,cluster_core,prompt_ready,True,True,True
348360,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
348491,0,context_position,context position,cluster_core,prompt_ready,True,True,True
348509,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
348512,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
348553,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
348575,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
348613,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
348617,2,context_position,context position,broker_bridge,prompt_ready,True,True,True
348626,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
348637,1,context_position,context position,cluster_core,prompt_ready,True,True,True
348705,1,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
348733,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
348756,2,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
348798,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
348812,1,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
348864,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
348973,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
348993,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
349014,0,context_position,context position,cluster_core,prompt_ready,True,True,True
349026,3,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
349135,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
349168,0,context_position,context position,cluster_core,prompt_ready,True,True,True
349199,0,context_position,context position,cluster_core,prompt_ready,True,True,True
349227,5,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
349237,0,context_position,context position,visible_sender,prompt_ready,True,True,True
349284,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
349285,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
349291,1,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
349366,2,context_position,context position,broker_bridge,prompt_ready,True,True,True
349450,1,high_exposure_receiver,high exposure receiver,visible_sender,prompt_ready,True,True,True
349453,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
349475,0,context_position,context position,cluster_core,prompt_ready,True,True,True
349479,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
349540,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
349561,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
349621,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
349656,0,context_position,context position,visible_sender,prompt_ready,True,True,True
349703,0,high_exposure_receiver,high exposure receiver,peripheral_receiver,prompt_ready,True,True,True
349704,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
349848,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
349850,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
349862,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
349897,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
349940,2,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
349967,5,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
349969,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
350038,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
350041,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
350049,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
350117,1,context_position,context position,visible_sender,prompt_ready,True,True,True
350237,126,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
350255,3,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
350280,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
350338,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
350421,2,bridge,bridge,broker_bridge,prompt_ready,True,True,True
350451,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
350492,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
350558,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
350736,2,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
350741,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
350863,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
350928,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
350950,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
351011,3,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
351027,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
351070,1,context_position,context position,cluster_core,prompt_ready,True,True,True
351073,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
351082,0,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
351149,1,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
351164,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
351285,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
351293,0,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
351518,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
351541,127,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
351560,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
351562,5,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
351585,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
351597,3,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
351665,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
351684,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
351743,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
351847,5,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
351850,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
351871,1,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
351903,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
352001,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
352033,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
352094,128,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
352143,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
352169,2,context_position,context position,broker_bridge,prompt_ready,True,True,True
352177,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
352193,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
352218,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
352249,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
352314,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
352327,1,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
352363,2,context_position,context position,exposed_receiver,prompt_ready,True,True,True
352365,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
352376,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
352390,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
352395,0,context_position,context position,visible_sender,prompt_ready,True,True,True
352406,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
352508,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
352525,1,context_position,context position,cluster_core,prompt_ready,True,True,True
352575,4,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
352610,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
352644,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
352661,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
352686,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
352721,0,context_position,context position,cluster_core,prompt_ready,True,True,True
352817,2,bridge,bridge,broker_bridge,observed_not_prompt_ready,False,True,False
352919,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
353027,3,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
353068,0,context_position,context position,cluster_core,prompt_ready,True,True,True
353079,0,high_exposure_receiver,high exposure receiver,peripheral_receiver,prompt_ready,True,True,True
353101,1,high_visibility_sender,high visibility sender,cross_community_connector,prompt_ready,True,True,True
353114,2,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
353408,3,high_visibility_sender,high visibility sender,cross_community_connector,prompt_ready,True,True,True
353463,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
353486,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
353487,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
353529,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
353556,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
353602,1,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
353735,0,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
353745,2,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
353763,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
353810,129,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
353814,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
353853,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
353889,130,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
353898,0,context_position,context position,peripheral_receiver,prompt_ready,True,True,True
353978,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
354070,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
354085,3,bridge,bridge,broker_bridge,observed_not_prompt_ready,False,True,False
354112,3,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
354121,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
354147,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
354189,5,bridge,bridge,broker_bridge,prompt_ready,True,True,True
354239,2,bridge,bridge,broker_bridge,prompt_ready,True,True,True
354331,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
354356,1,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
354379,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
354580,0,high_exposure_receiver,high exposure receiver,peripheral_receiver,prompt_ready,True,True,True
354609,131,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
354692,1,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
354721,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
354733,132,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
354757,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
354946,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
354947,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
355009,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
355027,0,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
355035,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
355060,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
355096,3,context_position,context position,cluster_core,prompt_ready,True,True,True
355127,0,context_position,context position,cluster_core,prompt_ready,True,True,True
355142,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
355163,2,context_position,context position,cluster_core,prompt_ready,True,True,True
355176,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
355257,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
355279,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
355288,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
355311,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
355340,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
355373,0,context_position,context position,cluster_core,prompt_ready,True,True,True
355399,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
355441,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
355492,3,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
355520,3,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
355535,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
355555,0,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
355560,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
355576,0,bridge,bridge,cluster_core,prompt_ready,True,True,True
355876,0,context_position,context position,cluster_core,prompt_ready,True,True,True
355912,0,context_position,context position,cluster_core,prompt_ready,True,True,True
355932,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
356013,0,high_exposure_receiver,high exposure receiver,peripheral_receiver,prompt_ready,True,True,True
356017,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
356034,0,context_position,context position,cluster_core,prompt_ready,True,True,True
356039,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
356051,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
356103,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
356104,0,context_position,context position,cluster_core,prompt_ready,True,True,True
356165,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
356193,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
356219,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
356249,0,peripheral,peripheral,visible_sender,prompt_ready,True,True,True
356349,1,bridge,bridge,peripheral_receiver,observed_not_prompt_ready,False,True,False
356382,1,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
356406,3,context_position,context position,cluster_core,prompt_ready,True,True,True
356427,4,bridge,bridge,cross_community_connector,observed_not_prompt_ready,False,True,False
356491,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
356496,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
356524,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
356593,0,context_position,context position,cluster_core,prompt_ready,True,True,True
356644,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
356665,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
356671,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
356672,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
356723,3,context_position,context position,cluster_core,prompt_ready,True,True,True
356769,1,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
356785,2,context_position,context position,exposed_receiver,prompt_ready,True,True,True
356806,0,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
356941,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
357008,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
